symbol,date,long_shares,short_shares,close,equity,market_value,margin,unrealized_pnl
INTC,2019-07-18,191,0,49.94,9538.54,9538.54,0.0,2555.58
GE,2019-07-18,36,0,62.83,2261.73,2261.73,0.0,-4596.63
AMD,2019-07-18,2099,0,33.0,69267.0,69267.0,0.0,45380.38
COHU,2019-07-18,1229,0,14.33,17611.57,17611.57,0.0,737.4
MSFT,2019-07-18,111,0,136.42,15142.62,15142.62,0.0,8212.89
TXN,2019-07-18,95,0,118.57,11264.15,11264.15,0.0,4271.2
CGNX,2019-07-18,537,0,42.56,22854.72,22854.72,0.0,5692.2
IBM,2019-07-19,44,0,143.1,6296.29,6296.29,0.0,-796.23
HPQ,2019-07-19,480,0,21.39,10267.2,10267.2,0.0,3052.8
INTC,2019-07-19,191,0,50.27,9601.57,9601.57,0.0,2618.61
GE,2019-07-19,36,0,62.7,2257.24,2257.24,0.0,-4601.12
AMD,2019-07-19,2099,0,32.51,68238.49,68238.49,0.0,44351.87
COHU,2019-07-19,1229,0,14.03,17242.87,17242.87,0.0,368.7
MSFT,2019-07-19,111,0,136.62,15164.82,15164.82,0.0,8235.09
TXN,2019-07-19,95,0,117.26,11139.7,11139.7,0.0,4146.75
CGNX,2019-07-19,537,0,42.31,22720.47,22720.47,0.0,5557.95
IBM,2019-07-22,44,0,143.15,6298.81,6298.81,0.0,-793.71
HPQ,2019-07-22,480,0,21.44,10291.2,10291.2,0.0,3076.8
INTC,2019-07-22,191,0,51.35,9807.85,9807.85,0.0,2824.89
GE,2019-07-22,36,0,63.76,2295.46,2295.46,0.0,-4562.9
AMD,2019-07-22,2099,0,32.85,68952.15,68952.15,0.0,45065.53
COHU,2019-07-22,1229,0,14.88,18287.52,18287.52,0.0,1413.35
MSFT,2019-07-22,111,0,138.43,15365.73,15365.73,0.0,8436.0
TXN,2019-07-22,95,0,118.18,11227.1,11227.1,0.0,4234.15
CGNX,2019-07-22,537,0,42.85,23010.45,23010.45,0.0,5847.93
IBM,2019-07-23,44,0,143.77,6325.74,6325.74,0.0,-766.78
HPQ,2019-07-23,480,0,21.63,10382.4,10382.4,0.0,3168.0
INTC,2019-07-23,191,0,51.75,9884.25,9884.25,0.0,2901.29
GE,2019-07-23,36,0,66.51,2394.38,2394.38,0.0,-4463.98
AMD,2019-07-23,2099,0,33.49,70295.51,70295.51,0.0,46408.89
COHU,2019-07-23,1229,0,14.97,18398.13,18398.13,0.0,1523.96
MSFT,2019-07-23,111,0,139.29,15461.19,15461.19,0.0,8531.46
TXN,2019-07-23,95,0,120.07,11406.65,11406.65,0.0,4413.7
CGNX,2019-07-23,537,0,43.83,23536.71,23536.71,0.0,6374.19
IBM,2019-07-24,44,0,143.43,6311.01,6311.01,0.0,-781.51
HPQ,2019-07-24,480,0,21.57,10353.6,10353.6,0.0,3139.2
INTC,2019-07-24,191,0,52.92,10107.72,10107.72,0.0,3124.76
GE,2019-07-24,36,0,66.7,2401.12,2401.12,0.0,-4457.24
AMD,2019-07-24,2099,0,34.11,71596.89,71596.89,0.0,47710.27
COHU,2019-07-24,1229,0,16.14,19836.06,19836.06,0.0,2961.89
MSFT,2019-07-24,111,0,140.72,15619.92,15619.92,0.0,8690.19
TXN,2019-07-24,95,0,129.0,12255.0,12255.0,0.0,5262.05
CGNX,2019-07-24,537,0,44.55,23923.35,23923.35,0.0,6760.83
IBM,2019-07-25,44,0,143.78,6326.16,6326.16,0.0,-766.36
HPQ,2019-07-25,480,0,21.33,10238.4,10238.4,0.0,3024.0
INTC,2019-07-25,191,0,52.16,9962.56,9962.56,0.0,2979.6
GE,2019-07-25,36,0,65.14,2344.92,2344.92,0.0,-4513.44
AMD,2019-07-25,2099,0,33.67,70673.33,70673.33,0.0,46786.71
COHU,2019-07-25,1229,0,15.54,19098.66,19098.66,0.0,2224.49
MSFT,2019-07-25,111,0,140.19,15561.09,15561.09,0.0,8631.36
TXN,2019-07-25,95,0,127.35,12098.25,12098.25,0.0,5105.3
CGNX,2019-07-25,537,0,42.86,23015.82,23015.82,0.0,5853.3
IBM,2019-07-26,44,0,144.7,6366.96,6366.96,0.0,-725.56
HPQ,2019-07-26,480,0,21.52,10329.6,10329.6,0.0,3115.2
INTC,2019-07-26,191,0,51.59,9853.69,9853.69,0.0,2870.73
GE,2019-07-26,36,0,65.64,2362.9,2362.9,0.0,-4495.46
AMD,2019-07-26,2099,0,34.02,71407.98,71407.98,0.0,47521.36
COHU,2019-07-26,1229,0,15.7,19295.3,19295.3,0.0,2421.13
MSFT,2019-07-26,111,0,141.34,15688.74,15688.74,0.0,8759.01
TXN,2019-07-26,95,0,128.16,12175.2,12175.2,0.0,5182.25
CGNX,2019-07-26,537,0,42.16,22639.92,22639.92,0.0,5477.4
IBM,2019-07-29,44,0,144.24,6346.77,6346.77,0.0,-745.75
HPQ,2019-07-29,480,0,21.5,10320.0,10320.0,0.0,3105.6
INTC,2019-07-29,191,0,52.51,10029.41,10029.41,0.0,3046.45
GE,2019-07-29,36,0,64.82,2333.68,2333.68,0.0,-4524.68
AMD,2019-07-29,2099,0,33.48,70274.52,70274.52,0.0,46387.9
COHU,2019-07-29,1229,0,15.7,19295.3,19295.3,0.0,2421.13
MSFT,2019-07-29,111,0,141.03,15654.33,15654.33,0.0,8724.6
TXN,2019-07-29,95,0,129.97,12347.15,12347.15,0.0,5354.2
CGNX,2019-07-29,537,0,42.29,22709.73,22709.73,0.0,5547.21
IBM,2019-07-30,44,0,143.18,6300.08,6300.08,0.0,-792.44
HPQ,2019-07-30,480,0,21.54,10339.2,10339.2,0.0,3124.8
INTC,2019-07-30,191,0,51.7,9874.7,9874.7,0.0,2891.74
GE,2019-07-30,36,0,65.7,2365.15,2365.15,0.0,-4493.21
AMD,2019-07-30,2099,0,33.87,71093.13,71093.13,0.0,47206.51
COHU,2019-07-30,1229,0,15.72,19319.88,19319.88,0.0,2445.71
MSFT,2019-07-30,111,0,140.35,15578.85,15578.85,0.0,8649.12
TXN,2019-07-30,95,0,128.54,12211.3,12211.3,0.0,5218.35
CGNX,2019-07-30,537,0,46.11,24761.07,24761.07,0.0,7598.55
IBM,2019-07-31,44,0,141.72,6235.72,6235.72,0.0,-856.8
HPQ,2019-07-31,480,0,21.04,10099.2,10099.2,0.0,2884.8
INTC,2019-07-31,191,0,50.55,9655.05,9655.05,0.0,2672.09
GE,2019-07-31,36,0,65.26,2349.41,2349.41,0.0,-4508.95
AMD,2019-07-31,2099,0,30.45,63914.55,63914.55,0.0,40027.93
COHU,2019-07-31,1229,0,15.16,18631.64,18631.64,0.0,1757.47
MSFT,2019-07-31,111,0,136.27,15125.97,15125.97,0.0,8196.24
TXN,2019-07-31,95,0,125.01,11875.95,11875.95,0.0,4883.0
CGNX,2019-07-31,537,0,44.01,23633.37,23633.37,0.0,6470.85
IBM,2019-08-01,44,0,143.71,6323.21,6323.21,0.0,-769.31
HPQ,2019-08-01,480,0,20.99,10075.2,10075.2,0.0,2860.8
INTC,2019-08-01,191,0,49.5,9454.5,9454.5,0.0,2471.54
GE,2019-08-01,36,0,62.95,2266.23,2266.23,0.0,-4592.13
AMD,2019-08-01,2099,0,29.86,62676.14,62676.14,0.0,38789.52
COHU,2019-08-01,1229,0,15.37,18889.73,18889.73,0.0,2015.56
MSFT,2019-08-01,111,0,138.06,15324.66,15324.66,0.0,8394.93
TXN,2019-08-01,95,0,123.45,11727.75,11727.75,0.0,4734.8
CGNX,2019-08-01,537,0,43.41,23311.17,23311.17,0.0,6148.65
IBM,2019-08-02,44,0,140.77,6194.07,6194.07,0.0,-898.45
HPQ,2019-08-02,480,0,20.14,9667.2,9667.2,0.0,2452.8
INTC,2019-08-02,191,0,48.68,9297.88,9297.88,0.0,2314.92
GE,2019-08-02,36,0,62.45,2248.24,2248.24,0.0,-4610.12
AMD,2019-08-02,2099,0,29.44,61794.56,61794.56,0.0,37907.94
COHU,2019-08-02,1229,0,14.92,18336.68,18336.68,0.0,1462.51
MSFT,2019-08-02,111,0,136.9,15195.9,15195.9,0.0,8266.17
TXN,2019-08-02,95,0,121.82,11572.9,11572.9,0.0,4579.95
CGNX,2019-08-02,537,0,42.03,22570.11,22570.11,0.0,5407.59
IBM,2019-08-05,44,0,134.57,5921.07,5921.07,0.0,-1171.45
HPQ,2019-08-05,480,0,19.16,9196.8,9196.8,0.0,1982.4
INTC,2019-08-05,191,0,46.97,8971.27,8971.27,0.0,1988.31
GE,2019-08-05,36,0,60.33,2171.8,2171.8,0.0,-4686.56
AMD,2019-08-05,2099,0,27.99,58751.01,58751.01,0.0,34864.39
COHU,2019-08-05,1229,0,14.31,17586.99,17586.99,0.0,712.82
MSFT,2019-08-05,111,0,132.21,14675.31,14675.31,0.0,7745.58
TXN,2019-08-05,95,0,116.93,11108.35,11108.35,0.0,4115.4
CGNX,2019-08-05,537,0,42.0,22554.0,22554.0,0.0,5391.48
IBM,2019-08-06,44,0,134.54,5919.81,5919.81,0.0,-1172.71
HPQ,2019-08-06,480,0,19.25,9240.0,9240.0,0.0,2025.6
INTC,2019-08-06,191,0,46.96,8969.36,8969.36,0.0,1986.4
GE,2019-08-06,36,0,59.77,2151.57,2151.57,0.0,-4706.79
AMD,2019-08-06,2099,0,28.86,60577.14,60577.14,0.0,36690.52
COHU,2019-08-06,1229,0,12.98,15952.42,15952.42,0.0,-921.75
MSFT,2019-08-06,111,0,134.69,14950.59,14950.59,0.0,8020.86
TXN,2019-08-06,95,0,119.0,11305.0,11305.0,0.0,4312.05
CGNX,2019-08-06,537,0,42.72,22940.64,22940.64,0.0,5778.12
IBM,2019-08-07,44,0,132.99,5851.66,5851.66,0.0,-1240.86
HPQ,2019-08-07,480,0,19.09,9163.2,9163.2,0.0,1948.8
INTC,2019-08-07,191,0,46.73,8925.43,8925.43,0.0,1942.47
GE,2019-08-07,36,0,59.08,2126.84,2126.84,0.0,-4731.52
AMD,2019-08-07,2099,0,29.19,61269.81,61269.81,0.0,37383.19
COHU,2019-08-07,1229,0,12.84,15780.36,15780.36,0.0,-1093.81
MSFT,2019-08-07,111,0,135.28,15016.08,15016.08,0.0,8086.35
TXN,2019-08-07,95,0,120.72,11468.4,11468.4,0.0,4475.45
CGNX,2019-08-07,537,0,42.95,23064.15,23064.15,0.0,5901.63
IBM,2019-08-08,44,0,133.94,5893.31,5893.31,0.0,-1199.21
HPQ,2019-08-08,480,0,19.53,9374.4,9374.4,0.0,2160.0
INTC,2019-08-08,191,0,47.17,9009.47,9009.47,0.0,2026.51
GE,2019-08-08,36,0,59.27,2133.58,2133.58,0.0,-4724.78
AMD,2019-08-08,2099,0,33.92,71198.08,71198.08,0.0,47311.46
COHU,2019-08-08,1229,0,13.43,16505.47,16505.47,0.0,-368.7
MSFT,2019-08-08,111,0,138.89,15416.79,15416.79,0.0,8487.06
TXN,2019-08-08,95,0,124.31,11809.45,11809.45,0.0,4816.5
CGNX,2019-08-08,537,0,44.54,23917.98,23917.98,0.0,6755.46
IBM,2019-08-09,44,0,130.14,5726.31,5726.31,0.0,-1366.21
HPQ,2019-08-09,480,0,19.28,9254.4,9254.4,0.0,2040.0
INTC,2019-08-09,191,0,45.98,8782.18,8782.18,0.0,1799.22
GE,2019-08-09,36,0,57.14,2057.14,2057.14,0.0,-4801.22
AMD,2019-08-09,2099,0,34.19,71764.81,71764.81,0.0,47878.19
COHU,2019-08-09,1229,0,13.08,16075.32,16075.32,0.0,-798.85
MSFT,2019-08-09,111,0,137.71,15285.81,15285.81,0.0,8356.08
TXN,2019-08-09,95,0,120.61,11457.95,11457.95,0.0,4465.0
CGNX,2019-08-09,537,0,43.77,23504.49,23504.49,0.0,6341.97
IBM,2019-08-12,44,0,127.79,5622.83,5622.83,0.0,-1469.69
HPQ,2019-08-12,480,0,18.9,9072.0,9072.0,0.0,1857.6
INTC,2019-08-12,191,0,45.6,8709.6,8709.6,0.0,1726.64
GE,2019-08-12,36,0,56.52,2034.66,2034.66,0.0,-4823.7
AMD,2019-08-12,2099,0,32.43,68070.57,68070.57,0.0,44183.95
COHU,2019-08-12,1229,0,13.27,16308.83,16308.83,0.0,-565.34
MSFT,2019-08-12,111,0,135.79,15072.69,15072.69,0.0,8142.96
TXN,2019-08-12,95,0,120.08,11407.6,11407.6,0.0,4414.65
CGNX,2019-08-12,537,0,43.01,23096.37,23096.37,0.0,5933.85
IBM,2019-08-13,44,0,129.82,5712.01,5712.01,0.0,-1380.51
HPQ,2019-08-13,480,0,19.54,9379.2,9379.2,0.0,2164.8
INTC,2019-08-13,191,0,46.84,8946.44,8946.44,0.0,1963.48
GE,2019-08-13,36,0,58.39,2102.11,2102.11,0.0,-4756.25
AMD,2019-08-13,2099,0,32.11,67398.89,67398.89,0.0,43512.27
COHU,2019-08-13,1229,0,13.06,16050.74,16050.74,0.0,-823.43
MSFT,2019-08-13,111,0,138.6,15384.6,15384.6,0.0,8454.87
TXN,2019-08-13,95,0,123.34,11717.3,11717.3,0.0,4724.35
CGNX,2019-08-13,537,0,45.04,24186.48,24186.48,0.0,7023.96
IBM,2019-08-14,44,0,125.48,5521.03,5521.03,0.0,-1571.49
HPQ,2019-08-14,480,0,19.28,9254.4,9254.4,0.0,2040.0
INTC,2019-08-14,191,0,45.87,8761.17,8761.17,0.0,1778.21
GE,2019-08-14,36,0,56.39,2030.16,2030.16,0.0,-4828.2
AMD,2019-08-14,2099,0,30.24,63473.76,63473.76,0.0,39587.14
COHU,2019-08-14,1229,0,12.55,15423.95,15423.95,0.0,-1450.22
MSFT,2019-08-14,111,0,133.98,14871.78,14871.78,0.0,7942.05
TXN,2019-08-14,95,0,120.6,11457.0,11457.0,0.0,4464.05
CGNX,2019-08-14,537,0,43.74,23488.38,23488.38,0.0,6325.86
IBM,2019-08-15,44,0,126.12,5549.22,5549.22,0.0,-1543.3
HPQ,2019-08-15,480,0,18.63,8942.4,8942.4,0.0,1728.0
INTC,2019-08-15,191,0,45.7,8728.7,8728.7,0.0,1745.74
GE,2019-08-15,36,0,50.02,1800.84,1800.84,0.0,-5057.52
AMD,2019-08-15,2099,0,29.67,62277.33,62277.33,0.0,38390.71
COHU,2019-08-15,1229,0,12.54,15411.66,15411.66,0.0,-1462.51
MSFT,2019-08-15,111,0,133.68,14838.48,14838.48,0.0,7908.75
TXN,2019-08-15,95,0,119.85,11385.75,11385.75,0.0,4392.8
CGNX,2019-08-15,537,0,43.52,23370.24,23370.24,0.0,6207.72
IBM,2019-08-16,44,0,127.88,5626.62,5626.62,0.0,-1465.9
HPQ,2019-08-16,480,0,19.08,9158.4,9158.4,0.0,1944.0
INTC,2019-08-16,191,0,46.5,8881.5,8881.5,0.0,1898.54
GE,2019-08-16,36,0,54.89,1976.21,1976.21,0.0,-4882.15
AMD,2019-08-16,2099,0,31.18,65446.82,65446.82,0.0,41560.2
COHU,2019-08-16,1229,0,12.71,15620.59,15620.59,0.0,-1253.58
MSFT,2019-08-16,111,0,136.13,15110.43,15110.43,0.0,8180.7
TXN,2019-08-16,95,0,122.82,11667.9,11667.9,0.0,4674.95
CGNX,2019-08-16,537,0,44.19,23730.03,23730.03,0.0,6567.51
IBM,2019-08-19,44,0,129.1,5680.46,5680.46,0.0,-1412.06
HPQ,2019-08-19,480,0,19.21,9220.8,9220.8,0.0,2006.4
INTC,2019-08-19,191,0,47.23,9020.93,9020.93,0.0,2037.97
GE,2019-08-19,36,0,54.15,1949.23,1949.23,0.0,-4909.13
AMD,2019-08-19,2099,0,31.48,66076.52,66076.52,0.0,42189.9
COHU,2019-08-19,1229,0,12.72,15632.88,15632.88,0.0,-1241.29
MSFT,2019-08-19,111,0,138.41,15363.51,15363.51,0.0,8433.78
TXN,2019-08-19,95,0,124.6,11837.0,11837.0,0.0,4844.05
CGNX,2019-08-19,537,0,45.2,24272.4,24272.4,0.0,7109.88
IBM,2019-08-20,44,0,127.15,5594.65,5594.65,0.0,-1497.87
HPQ,2019-08-20,480,0,18.91,9076.8,9076.8,0.0,1862.4
INTC,2019-08-20,191,0,46.6,8900.6,8900.6,0.0,1917.64
GE,2019-08-20,36,0,52.33,1884.03,1884.03,0.0,-4974.33
AMD,2019-08-20,2099,0,30.72,64481.28,64481.28,0.0,40594.66
COHU,2019-08-20,1229,0,12.44,15288.76,15288.76,0.0,-1585.41
MSFT,2019-08-20,111,0,137.26,15235.86,15235.86,0.0,8306.13
TXN,2019-08-20,95,0,124.31,11809.45,11809.45,0.0,4816.5
CGNX,2019-08-20,537,0,44.85,24084.45,24084.45,0.0,6921.93
IBM,2019-08-21,44,0,128.35,5647.23,5647.23,0.0,-1445.29
HPQ,2019-08-21,480,0,18.96,9100.8,9100.8,0.0,1886.4
INTC,2019-08-21,191,0,47.15,9005.65,9005.65,0.0,2022.69
GE,2019-08-21,36,0,50.96,1834.57,1834.57,0.0,-5023.79
AMD,2019-08-21,2099,0,31.7,66538.3,66538.3,0.0,42651.68
COHU,2019-08-21,1229,0,12.57,15448.53,15448.53,0.0,-1425.64
MSFT,2019-08-21,111,0,138.79,15405.69,15405.69,0.0,8475.96
TXN,2019-08-21,95,0,126.04,11973.8,11973.8,0.0,4980.85
CGNX,2019-08-21,537,0,44.87,24095.19,24095.19,0.0,6932.67
IBM,2019-08-22,44,0,128.41,5650.17,5650.17,0.0,-1442.35
HPQ,2019-08-22,480,0,18.93,9086.4,9086.4,0.0,1872.0
INTC,2019-08-22,191,0,46.78,8934.98,8934.98,0.0,1952.02
GE,2019-08-22,36,0,51.15,1841.31,1841.31,0.0,-5017.05
AMD,2019-08-22,2099,0,31.9,66958.1,66958.1,0.0,43071.48
COHU,2019-08-22,1229,0,12.55,15423.95,15423.95,0.0,-1450.22
MSFT,2019-08-22,111,0,137.78,15293.58,15293.58,0.0,8363.85
TXN,2019-08-22,95,0,125.21,11894.95,11894.95,0.0,4902.0
CGNX,2019-08-22,537,0,44.72,24014.64,24014.64,0.0,6852.12
IBM,2019-08-23,44,0,123.87,5450.36,5450.36,0.0,-1642.16
HPQ,2019-08-23,480,0,17.81,8548.8,8548.8,0.0,1334.4
INTC,2019-08-23,191,0,44.96,8587.36,8587.36,0.0,1604.4
GE,2019-08-23,36,0,49.77,1791.85,1791.85,0.0,-5066.51
AMD,2019-08-23,2099,0,29.54,62004.46,62004.46,0.0,38117.84
COHU,2019-08-23,1229,0,12.09,14858.61,14858.61,0.0,-2015.56
MSFT,2019-08-23,111,0,133.39,14806.29,14806.29,0.0,7876.56
TXN,2019-08-23,95,0,120.29,11427.55,11427.55,0.0,4434.6
CGNX,2019-08-23,537,0,43.24,23219.88,23219.88,0.0,6057.36
IBM,2019-08-26,44,0,124.27,5468.03,5468.03,0.0,-1624.49
HPQ,2019-08-26,480,0,17.84,8563.2,8563.2,0.0,1348.8
INTC,2019-08-26,191,0,45.56,8701.96,8701.96,0.0,1719.0
GE,2019-08-26,36,0,50.27,1809.84,1809.84,0.0,-5048.52
AMD,2019-08-26,2099,0,30.28,63557.72,63557.72,0.0,39671.1
COHU,2019-08-26,1229,0,12.06,14821.74,14821.74,0.0,-2052.43
MSFT,2019-08-26,111,0,135.45,15034.95,15034.95,0.0,8105.22
TXN,2019-08-26,95,0,121.67,11558.65,11558.65,0.0,4565.7
CGNX,2019-08-26,537,0,43.25,23225.25,23225.25,0.0,6062.73
IBM,2019-08-27,44,0,125.4,5517.67,5517.67,0.0,-1574.85
HPQ,2019-08-27,480,0,17.73,8510.4,8510.4,0.0,1296.0
INTC,2019-08-27,191,0,45.79,8745.89,8745.89,0.0,1762.93
GE,2019-08-27,36,0,49.52,1782.86,1782.86,0.0,-5075.5
AMD,2019-08-27,2099,0,30.2,63389.8,63389.8,0.0,39503.18
COHU,2019-08-27,1229,0,11.61,14268.69,14268.69,0.0,-2605.48
MSFT,2019-08-27,111,0,135.74,15067.14,15067.14,0.0,8137.41
TXN,2019-08-27,95,0,122.18,11607.1,11607.1,0.0,4614.15
CGNX,2019-08-27,537,0,43.04,23112.48,23112.48,0.0,5949.96
IBM,2019-08-28,44,0,126.92,5584.55,5584.55,0.0,-1507.97
HPQ,2019-08-28,480,0,17.79,8539.2,8539.2,0.0,1324.8
INTC,2019-08-28,191,0,45.79,8745.89,8745.89,0.0,1762.93
GE,2019-08-28,36,0,49.59,1785.11,1785.11,0.0,-5073.25
AMD,2019-08-28,2099,0,30.78,64607.22,64607.22,0.0,40720.6
COHU,2019-08-28,1229,0,11.65,14317.85,14317.85,0.0,-2556.32
MSFT,2019-08-28,111,0,135.56,15047.16,15047.16,0.0,8117.43
TXN,2019-08-28,95,0,122.74,11660.3,11660.3,0.0,4667.35
CGNX,2019-08-28,537,0,43.34,23273.58,23273.58,0.0,6111.06
IBM,2019-08-29,44,0,128.95,5673.73,5673.73,0.0,-1418.79
HPQ,2019-08-29,480,0,18.09,8683.2,8683.2,0.0,1468.8
INTC,2019-08-29,191,0,46.87,8952.17,8952.17,0.0,1969.21
GE,2019-08-29,36,0,50.65,1823.33,1823.33,0.0,-5035.03
AMD,2019-08-29,2099,0,31.45,66013.55,66013.55,0.0,42126.93
COHU,2019-08-29,1229,0,11.89,14612.81,14612.81,0.0,-2261.36
MSFT,2019-08-29,111,0,138.12,15331.32,15331.32,0.0,8401.59
TXN,2019-08-29,95,0,123.57,11739.15,11739.15,0.0,4746.2
CGNX,2019-08-29,537,0,44.63,23966.31,23966.31,0.0,6803.79
IBM,2019-08-30,44,0,129.57,5701.07,5701.07,0.0,-1391.45
HPQ,2019-08-30,480,0,18.29,8779.2,8779.2,0.0,1564.8
INTC,2019-08-30,191,0,47.41,9055.31,9055.31,0.0,2072.35
GE,2019-08-30,36,0,51.52,1854.8,1854.8,0.0,-5003.56
AMD,2019-08-30,2099,0,31.45,66013.55,66013.55,0.0,42126.93
COHU,2019-08-30,1229,0,11.92,14649.68,14649.68,0.0,-2224.49
MSFT,2019-08-30,111,0,137.86,15302.46,15302.46,0.0,8372.73
TXN,2019-08-30,95,0,123.75,11756.25,11756.25,0.0,4763.3
CGNX,2019-08-30,537,0,45.08,24207.96,24207.96,0.0,7045.44
IBM,2019-09-03,44,0,128.2,5640.92,5640.92,0.0,-1451.6
HPQ,2019-09-03,480,0,18.15,8712.0,8712.0,0.0,1497.6
INTC,2019-09-03,191,0,46.98,8973.18,8973.18,0.0,1990.22
GE,2019-09-03,36,0,52.02,1872.79,1872.79,0.0,-4985.57
AMD,2019-09-03,2099,0,30.9,64859.1,64859.1,0.0,40972.48
COHU,2019-09-03,1229,0,11.75,14440.75,14440.75,0.0,-2433.42
MSFT,2019-09-03,111,0,136.04,15100.44,15100.44,0.0,8170.71
TXN,2019-09-03,95,0,121.74,11565.3,11565.3,0.0,4572.35
CGNX,2019-09-03,537,0,43.23,23214.51,23214.51,0.0,6051.99
IBM,2019-09-04,44,0,130.33,5734.3,5734.3,0.0,-1358.22
HPQ,2019-09-04,480,0,18.36,8812.8,8812.8,0.0,1598.4
INTC,2019-09-04,191,0,48.92,9343.72,9343.72,0.0,2360.76
GE,2019-09-04,36,0,54.96,1978.45,1978.45,0.0,-4879.91
AMD,2019-09-04,2099,0,30.95,64964.05,64964.05,0.0,41077.43
COHU,2019-09-04,1229,0,12.27,15079.83,15079.83,0.0,-1794.34
MSFT,2019-09-04,111,0,137.63,15276.93,15276.93,0.0,8347.2
TXN,2019-09-04,95,0,124.59,11836.05,11836.05,0.0,4843.1
CGNX,2019-09-04,537,0,44.72,24014.64,24014.64,0.0,6852.12
IBM,2019-09-05,44,0,134.77,5929.9,5929.9,0.0,-1162.62
HPQ,2019-09-05,480,0,18.91,9076.8,9076.8,0.0,1862.4
INTC,2019-09-05,191,0,50.1,9569.1,9569.1,0.0,2586.14
GE,2019-09-05,36,0,55.02,1980.7,1980.7,0.0,-4877.66
AMD,2019-09-05,2099,0,31.5,66118.5,66118.5,0.0,42231.88
COHU,2019-09-05,1229,0,12.99,15964.71,15964.71,0.0,-909.46
MSFT,2019-09-05,111,0,140.05,15545.55,15545.55,0.0,8615.82
TXN,2019-09-05,95,0,126.81,12046.95,12046.95,0.0,5054.0
CGNX,2019-09-05,537,0,47.15,25319.55,25319.55,0.0,8157.03
IBM,2019-09-06,44,0,134.39,5913.08,5913.08,0.0,-1179.44
HPQ,2019-09-06,480,0,19.1,9168.0,9168.0,0.0,1953.6
INTC,2019-09-06,191,0,50.92,9725.72,9725.72,0.0,2742.76
GE,2019-09-06,36,0,54.4,1958.22,1958.22,0.0,-4900.14
AMD,2019-09-06,2099,0,30.56,64145.44,64145.44,0.0,40258.82
COHU,2019-09-06,1229,0,13.15,16161.35,16161.35,0.0,-712.82
MSFT,2019-09-06,111,0,139.1,15440.1,15440.1,0.0,8510.37
TXN,2019-09-06,95,0,127.09,12073.55,12073.55,0.0,5080.6
CGNX,2019-09-06,537,0,47.32,25410.84,25410.84,0.0,8248.32
IBM,2019-09-09,44,0,136.33,5998.47,5998.47,0.0,-1094.05
HPQ,2019-09-09,480,0,19.01,9124.8,9124.8,0.0,1910.4
INTC,2019-09-09,191,0,51.59,9853.69,9853.69,0.0,2870.73
GE,2019-09-09,36,0,55.96,2014.43,2014.43,0.0,-4843.93
AMD,2019-09-09,2099,0,30.5,64019.5,64019.5,0.0,40132.88
COHU,2019-09-09,1229,0,13.84,17009.36,17009.36,0.0,135.19
MSFT,2019-09-09,111,0,137.52,15264.72,15264.72,0.0,8334.99
TXN,2019-09-09,95,0,127.1,12074.5,12074.5,0.0,5081.55
CGNX,2019-09-09,537,0,47.71,25620.27,25620.27,0.0,8457.75
IBM,2019-09-10,44,0,138.67,6101.53,6101.53,0.0,-990.99
HPQ,2019-09-10,480,0,18.99,9115.2,9115.2,0.0,1900.8
INTC,2019-09-10,191,0,51.82,9897.62,9897.62,0.0,2914.66
GE,2019-09-10,36,0,57.08,2054.89,2054.89,0.0,-4803.47
AMD,2019-09-10,2099,0,30.23,63452.77,63452.77,0.0,39566.15
COHU,2019-09-10,1229,0,13.88,17058.52,17058.52,0.0,184.35
MSFT,2019-09-10,111,0,136.08,15104.88,15104.88,0.0,8175.15
TXN,2019-09-10,95,0,127.04,12068.8,12068.8,0.0,5075.85
CGNX,2019-09-10,537,0,48.24,25904.88,25904.88,0.0,8742.36
IBM,2019-09-11,44,0,137.28,6040.54,6040.54,0.0,-1051.98
HPQ,2019-09-11,480,0,19.06,9148.8,9148.8,0.0,1934.4
INTC,2019-09-11,191,0,52.79,10082.89,10082.89,0.0,3099.93
GE,2019-09-11,36,0,58.45,2104.36,2104.36,0.0,-4754.0
AMD,2019-09-11,2099,0,29.76,62466.24,62466.24,0.0,38579.62
COHU,2019-09-11,1229,0,14.31,17586.99,17586.99,0.0,712.82
MSFT,2019-09-11,111,0,136.12,15109.32,15109.32,0.0,8179.59
TXN,2019-09-11,95,0,128.58,12215.1,12215.1,0.0,5222.15
CGNX,2019-09-11,537,0,49.88,26785.56,26785.56,0.0,9623.04
IBM,2019-09-12,44,0,137.3,6041.38,6041.38,0.0,-1051.14
HPQ,2019-09-12,480,0,18.75,9000.0,9000.0,0.0,1785.6
INTC,2019-09-12,191,0,53.01,10124.91,10124.91,0.0,3141.95
GE,2019-09-12,36,0,57.83,2081.87,2081.87,0.0,-4776.49
AMD,2019-09-12,2099,0,30.21,63410.79,63410.79,0.0,39524.17
COHU,2019-09-12,1229,0,14.46,17771.34,17771.34,0.0,897.17
MSFT,2019-09-12,111,0,137.52,15264.72,15264.72,0.0,8334.99
TXN,2019-09-12,95,0,130.22,12370.9,12370.9,0.0,5377.95
CGNX,2019-09-12,537,0,50.05,26876.85,26876.85,0.0,9714.33
IBM,2019-09-13,44,0,137.35,6043.48,6043.48,0.0,-1049.04
HPQ,2019-09-13,480,0,19.08,9158.4,9158.4,0.0,1944.0
INTC,2019-09-13,191,0,52.54,10035.14,10035.14,0.0,3052.18
