id,type,symbol,entry_date,exit_date,entry,exit,shares,pnl,return_pct,agg_pnl,bars,pnl_per_bar,stop
1503,long,ULTA,2021-07-22,2021-07-23,339.9,342.37,1,2.47,0.73,17448.9,1,2.47,
1504,long,EXPI,2021-07-12,2021-07-23,39.07,36.94,2,-4.26,-5.45,17444.64,9,-0.47,
1505,long,MSB,2021-07-14,2021-07-26,36.11,34.44,1,-1.67,-4.62,17442.97,8,-0.21,
1506,long,SIMO,2021-05-20,2021-07-26,61.85,62.39,1,0.54,0.87,17443.51,45,0.01,
1507,long,ULTA,2021-07-22,2021-07-26,339.9,342.71,10,28.1,0.83,17471.61,2,14.05,
1508,long,LSTR,2021-05-21,2021-07-26,168.36,153.07,1,-15.29,-9.08,17456.32,44,-0.35,
1509,long,VALE,2021-07-26,2021-07-27,22.37,22.22,172,-25.8,-0.67,17430.52,1,-25.8,
1510,long,STKS,2021-07-06,2021-07-27,10.65,9.33,9,-11.88,-12.39,17418.64,15,-0.79,
1511,long,MSB,2021-07-14,2021-07-28,36.11,35.0,4,-4.44,-3.07,17414.2,10,-0.44,
1512,long,SMLR,2021-07-27,2021-07-28,115.24,117.01,33,58.41,1.54,17472.61,1,58.41,
1513,long,AMAT,2021-07-28,2021-07-29,136.44,135.68,27,-20.52,-0.56,17452.09,1,-20.52,
1514,long,MSB,2021-07-14,2021-07-29,36.11,35.62,2,-0.98,-1.36,17451.11,11,-0.09,
1515,long,SIMO,2021-05-20,2021-07-29,61.85,63.26,1,1.41,2.28,17452.52,48,0.03,
1516,long,EXPI,2021-07-12,2021-07-29,39.07,37.43,3,-4.92,-4.2,17447.6,13,-0.38,
1517,long,SIMO,2021-05-20,2021-07-30,61.85,72.06,1,10.21,16.51,17457.81,49,0.21,
1518,long,STKS,2021-07-06,2021-07-30,10.65,9.28,13,-17.81,-12.86,17440.0,18,-0.99,
1519,long,SIMO,2021-05-20,2021-08-02,61.85,76.13,38,542.64,23.09,17982.64,50,10.85,
1520,long,SIMO,2021-05-21,2021-08-02,63.77,76.13,2,24.72,19.38,18007.36,49,0.5,
1521,long,SIMO,2021-05-25,2021-08-02,63.84,76.13,1,12.29,19.25,18019.65,47,0.26,
1522,long,SIMO,2021-05-26,2021-08-02,63.43,76.13,1,12.7,20.02,18032.35,46,0.28,
1523,long,SIMO,2021-05-27,2021-08-02,64.72,76.13,1,11.41,17.63,18043.76,45,0.25,
1524,long,SIMO,2021-06-04,2021-08-02,65.55,76.13,1,10.58,16.14,18054.34,40,0.26,
1525,long,SIMO,2021-06-08,2021-08-02,65.37,76.13,1,10.76,16.46,18065.1,38,0.28,
1526,long,SIMO,2021-06-09,2021-08-02,64.2,76.13,3,35.79,18.58,18100.89,37,0.97,
1527,long,SIMO,2021-06-17,2021-08-02,63.68,76.13,1,12.45,19.55,18113.34,31,0.4,
1528,long,SIMO,2021-06-21,2021-08-02,62.8,76.13,1,13.33,21.23,18126.67,29,0.46,
1529,long,SIMO,2021-06-23,2021-08-02,62.98,76.13,1,13.15,20.88,18139.82,27,0.49,
1530,long,SIMO,2021-06-25,2021-08-02,64.06,76.13,1,12.07,18.84,18151.89,25,0.48,
1531,long,SIMO,2021-06-30,2021-08-02,63.9,76.13,1,12.23,19.14,18164.12,22,0.56,
1532,long,SIMO,2021-07-02,2021-08-02,62.32,76.13,2,27.62,22.16,18191.74,20,1.38,
1533,long,SIMO,2021-07-20,2021-08-02,60.3,76.13,1,15.83,26.25,18207.57,9,1.76,
1534,long,SIMO,2021-07-21,2021-08-02,61.52,76.13,1,14.61,23.75,18222.18,8,1.83,
1535,long,SIMO,2021-07-22,2021-08-02,61.09,76.13,1,15.04,24.62,18237.22,7,2.15,
1536,long,SIMO,2021-07-27,2021-08-02,60.72,76.13,1,15.41,25.38,18252.63,4,3.85,
1537,long,VALE,2021-08-02,2021-08-03,21.48,21.35,2,-0.26,-0.61,18252.37,1,-0.26,
1538,long,STKS,2021-07-06,2021-08-03,10.65,9.34,9,-11.79,-12.3,18240.58,20,-0.59,
1539,long,ULTA,2021-07-29,2021-08-03,335.92,341.53,11,61.71,1.67,18302.29,3,20.57,
1540,long,VALE,2021-08-02,2021-08-04,21.48,21.69,182,38.22,0.98,18340.51,2,19.11,
1541,long,STKS,2021-07-06,2021-08-04,10.65,9.23,2,-2.84,-13.33,18337.67,21,-0.14,
1542,long,EXPI,2021-07-12,2021-08-05,39.07,47.71,85,734.4,22.11,19072.07,18,40.8,
1543,long,EXPI,2021-07-13,2021-08-05,37.35,47.71,2,20.72,27.74,19092.79,17,1.22,
1544,long,EXPI,2021-07-14,2021-08-05,35.66,47.71,3,36.15,33.79,19128.94,16,2.26,
1545,long,EXPI,2021-07-15,2021-08-05,33.91,47.71,5,69.0,40.7,19197.94,15,4.6,
1546,long,EXPI,2021-07-16,2021-08-05,33.19,47.71,1,14.52,43.75,19212.46,14,1.04,
1547,long,EXPI,2021-07-19,2021-08-05,32.17,47.71,1,15.54,48.31,19228.0,13,1.2,
1548,long,EXPI,2021-07-26,2021-08-05,37.79,47.71,1,9.92,26.25,19237.92,8,1.24,
1549,long,EXPI,2021-07-28,2021-08-05,36.95,47.71,2,21.52,29.12,19259.44,6,3.59,
1550,long,EXPI,2021-07-30,2021-08-05,36.34,47.71,3,34.11,31.29,19293.55,4,8.53,
1551,long,EXPI,2021-08-02,2021-08-05,35.92,47.71,4,47.16,32.82,19340.71,3,15.72,
1552,long,EXPI,2021-08-03,2021-08-05,34.73,47.71,2,25.96,37.37,19366.67,2,12.98,
1553,long,EXPI,2021-08-04,2021-08-05,43.89,47.71,3,11.46,8.7,19378.13,1,11.46,
1554,long,DMLP,2021-08-03,2021-08-06,16.2,16.19,3,-0.03,-0.06,19378.1,3,-0.01,
1555,long,STKS,2021-07-06,2021-08-06,10.65,9.26,7,-9.73,-13.05,19368.37,23,-0.42,
1556,long,SMLR,2021-08-04,2021-08-06,115.99,114.97,33,-33.66,-0.88,19334.71,2,-16.83,
1557,long,SMLR,2021-08-05,2021-08-06,115.53,114.97,2,-1.12,-0.48,19333.59,1,-1.12,
1558,long,RVLV,2021-08-06,2021-08-09,63.21,65.32,66,139.26,3.34,19472.85,1,139.26,
1559,long,STKS,2021-07-06,2021-08-09,10.65,10.11,8,-4.32,-5.07,19468.53,24,-0.18,
1560,long,STKS,2021-07-06,2021-08-10,10.65,10.31,264,-89.76,-3.19,19378.77,25,-3.59,
1561,long,STKS,2021-07-07,2021-08-10,10.25,10.31,6,0.36,0.59,19379.13,24,0.02,
1562,long,STKS,2021-07-08,2021-08-10,9.58,10.31,13,9.49,7.62,19388.62,23,0.41,
1563,long,STKS,2021-07-09,2021-08-10,9.97,10.31,12,4.08,3.41,19392.7,22,0.19,
1564,long,STKS,2021-07-13,2021-08-10,9.86,10.31,5,2.25,4.56,19394.95,20,0.11,
1565,long,STKS,2021-07-15,2021-08-10,8.55,10.31,31,54.56,20.58,19449.51,18,3.03,
1566,long,STKS,2021-07-19,2021-08-10,8.39,10.31,2,3.84,22.88,19453.35,16,0.24,
1567,long,STKS,2021-07-20,2021-08-10,9.05,10.31,9,11.34,13.92,19464.69,15,0.76,
1568,long,STKS,2021-07-22,2021-08-10,9.43,10.31,4,3.52,9.33,19468.21,13,0.27,
1569,long,STKS,2021-07-23,2021-08-10,9.29,10.31,7,7.14,10.98,19475.35,12,0.6,
1570,long,STKS,2021-07-26,2021-08-10,9.53,10.31,3,2.34,8.18,19477.69,11,0.21,
1571,long,STKS,2021-07-28,2021-08-10,8.95,10.31,7,9.52,15.2,19487.21,9,1.06,
1572,long,STKS,2021-07-29,2021-08-10,9.3,10.31,13,13.13,10.86,19500.34,8,1.64,
1573,long,STKS,2021-08-02,2021-08-10,9.38,10.31,21,19.53,9.91,19519.87,6,3.26,
1574,long,STKS,2021-08-05,2021-08-10,9.26,10.31,35,36.75,11.34,19556.62,3,12.25,
1575,long,VALE,2021-08-05,2021-08-11,21.14,21.14,2,0.0,0.0,19556.62,4,0.0,
1576,long,DMLP,2021-08-03,2021-08-11,16.2,16.14,5,-0.3,-0.37,19556.32,6,-0.05,
1577,long,MSB,2021-07-14,2021-08-11,36.11,34.05,1,-2.06,-5.7,19554.26,20,-0.1,
1578,long,DMLP,2021-08-03,2021-08-12,16.2,16.61,229,93.89,2.53,19648.15,7,13.41,
1579,long,DMLP,2021-08-04,2021-08-12,16.05,16.61,3,1.68,3.49,19649.83,6,0.28,
1580,long,DMLP,2021-08-05,2021-08-12,16.08,16.61,15,7.95,3.3,19657.78,5,1.59,
1581,long,DMLP,2021-08-09,2021-08-12,16.07,16.61,3,1.62,3.36,19659.4,3,0.54,
1582,long,DMLP,2021-08-10,2021-08-12,16.2,16.61,4,1.64,2.53,19661.04,2,0.82,
1583,long,MSB,2021-07-14,2021-08-12,36.11,34.12,2,-3.98,-5.51,19657.06,21,-0.19,
1584,long,LSTR,2021-05-21,2021-08-12,168.36,159.93,1,-8.43,-5.01,19648.63,57,-0.15,
1585,long,LSTR,2021-05-21,2021-08-13,168.36,161.93,17,-109.31,-3.82,19539.32,58,-1.88,
1586,long,LSTR,2021-05-27,2021-08-13,169.06,161.93,1,-7.13,-4.22,19532.19,54,-0.13,
1587,long,LSTR,2021-06-07,2021-08-13,160.57,161.93,1,1.36,0.85,19533.55,48,0.03,
1588,long,LSTR,2021-06-11,2021-08-13,160.16,161.93,1,1.77,1.11,19535.32,44,0.04,
1589,long,LSTR,2021-06-24,2021-08-13,157.45,161.93,1,4.48,2.85,19539.8,35,0.13,
1590,long,LSTR,2021-07-22,2021-08-13,149.46,161.93,1,12.47,8.34,19552.27,16,0.78,
1591,long,LSTR,2021-07-23,2021-08-13,151.59,161.93,1,10.34,6.82,19562.61,15,0.69,
1592,long,LSTR,2021-08-05,2021-08-13,157.54,161.93,1,4.39,2.79,19567.0,6,0.73,
1593,long,LSTR,2021-08-10,2021-08-13,156.23,161.93,1,5.7,3.65,19572.7,3,1.9,
1594,long,MSB,2021-07-14,2021-08-16,36.11,35.28,92,-76.36,-2.3,19496.34,23,-3.32,
1595,long,MSB,2021-07-16,2021-08-16,34.76,35.28,1,0.52,1.5,19496.86,21,0.02,
1596,long,MSB,2021-07-19,2021-08-16,33.07,35.28,1,2.21,6.68,19499.07,20,0.11,
1597,long,MSB,2021-07-20,2021-08-16,33.39,35.28,3,5.67,5.66,19504.74,19,0.3,
1598,long,MSB,2021-07-21,2021-08-16,34.48,35.28,1,0.8,2.32,19505.54,18,0.04,
1599,long,MSB,2021-07-22,2021-08-16,33.81,35.28,2,2.94,4.35,19508.48,17,0.17,
1600,long,MSB,2021-07-27,2021-08-16,33.99,35.28,2,2.58,3.8,19511.06,14,0.18,
1601,long,MSB,2021-07-30,2021-08-16,35.03,35.28,2,0.5,0.71,19511.56,11,0.05,
1602,long,MSB,2021-08-02,2021-08-16,34.3,35.28,4,3.92,2.86,19515.48,10,0.39,
1603,long,MSB,2021-08-03,2021-08-16,33.95,35.28,1,1.33,3.92,19516.81,9,0.15,
1604,long,MSB,2021-08-04,2021-08-16,34.46,35.28,1,0.82,2.38,19517.63,8,0.1,
1605,long,MSB,2021-08-05,2021-08-16,34.19,35.28,5,5.45,3.19,19523.08,7,0.78,
1606,long,MSB,2021-08-06,2021-08-16,33.6,35.28,2,3.36,5.0,19526.44,6,0.56,
1607,long,MSB,2021-08-09,2021-08-16,33.67,35.28,1,1.61,4.78,19528.05,5,0.32,
1608,long,MSB,2021-08-10,2021-08-16,34.1,35.28,1,1.18,3.46,19529.23,4,0.3,
1609,long,MSB,2021-08-13,2021-08-16,35.06,35.28,1,0.22,0.63,19529.45,1,0.22,
1610,long,EXPD,2021-08-10,2021-08-17,122.76,123.88,33,36.96,0.91,19566.41,5,7.39,
1611,long,SMLR,2021-08-09,2021-08-17,114.6,111.12,2,-6.96,-3.04,19559.45,6,-1.16,
1612,long,VALE,2021-08-05,2021-08-18,21.14,19.62,1,-1.52,-7.19,19557.93,9,-0.17,
1613,long,DMLP,2021-08-13,2021-08-18,16.22,16.07,249,-37.35,-0.92,19520.58,3,-12.45,
1614,long,DMLP,2021-08-16,2021-08-18,16.28,16.07,5,-1.05,-1.29,19519.53,2,-0.53,
1615,long,DMLP,2021-08-17,2021-08-18,16.23,16.07,5,-0.8,-0.99,19518.73,1,-0.8,
1616,long,MSB,2021-08-17,2021-08-18,33.97,34.11,1,0.14,0.41,19518.87,1,0.14,
1617,long,RVLV,2021-08-16,2021-08-19,59.24,56.68,1,-2.56,-4.32,19516.31,3,-0.85,
1618,long,MSB,2021-08-17,2021-08-19,33.97,33.05,2,-1.84,-2.71,19514.47,2,-0.92,
1619,long,LSTR,2021-08-18,2021-08-19,159.94,156.6,25,-83.5,-2.09,19430.97,1,-83.5,
1620,long,EXPD,2021-08-19,2021-08-20,121.72,122.56,33,27.72,0.69,19458.69,1,27.72,
1621,long,AMAT,2021-08-12,2021-08-20,129.86,128.62,1,-1.24,-0.95,19457.45,6,-0.21,
1622,long,RVLV,2021-08-16,2021-08-20,59.24,57.3,2,-3.88,-3.27,19453.57,4,-0.97,
1623,long,TER,2021-06-08,2021-08-20,128.85,113.8,1,-15.05,-11.68,19438.52,52,-0.29,
1624,long,VALE,2021-08-05,2021-08-23,21.14,18.02,2,-6.24,-14.76,19432.28,12,-0.52,
1625,long,SMLR,2021-08-09,2021-08-23,114.6,108.17,1,-6.43,-5.61,19425.85,10,-0.64,
1626,long,AMAT,2021-08-12,2021-08-24,129.86,132.0,1,2.14,1.65,19427.99,8,0.27,
1627,long,RVLV,2021-08-16,2021-08-24,59.24,61.61,2,4.74,4.0,19432.73,6,0.79,
1628,long,TER,2021-06-08,2021-08-24,128.85,117.65,1,-11.2,-8.69,19421.53,54,-0.21,
1629,long,MSB,2021-08-17,2021-08-24,33.97,33.65,1,-0.32,-0.94,19421.21,5,-0.06,
1630,long,LSTR,2021-08-20,2021-08-24,157.48,162.96,25,137.0,3.48,19558.21,2,68.5,
1631,long,VALE,2021-08-05,2021-08-25,21.14,18.92,9,-19.98,-10.5,19538.23,14,-1.43,
1632,long,RVLV,2021-08-16,2021-08-25,59.24,59.7,63,28.98,0.78,19567.21,7,4.14,
1633,long,RVLV,2021-08-17,2021-08-25,57.7,59.7,2,4.0,3.47,19571.21,6,0.67,
1634,long,RVLV,2021-08-18,2021-08-25,57.12,59.7,2,5.16,4.52,19576.37,5,1.03,
1635,long,SMLR,2021-08-09,2021-08-25,114.6,108.12,1,-6.48,-5.65,19569.89,12,-0.54,
1636,long,VALE,2021-08-05,2021-08-26,21.14,18.9,4,-8.96,-10.6,19560.93,15,-0.6,
1637,long,DMLP,2021-08-24,2021-08-26,16.1,15.9,2,-0.4,-1.24,19560.53,2,-0.2,
1638,long,EXPD,2021-08-25,2021-08-26,123.02,123.21,33,6.27,0.15,19566.8,1,6.27,
1639,long,AMAT,2021-08-12,2021-08-26,129.86,132.71,1,2.85,2.19,19569.65,10,0.29,
1640,long,TER,2021-06-08,2021-08-26,128.85,117.76,1,-11.09,-8.61,19558.56,56,-0.2,
1641,long,MSB,2021-08-17,2021-08-27,33.97,33.0,1,-0.97,-2.86,19557.59,8,-0.12,
1642,long,SMLR,2021-08-09,2021-08-27,114.6,107.96,1,-6.64,-5.79,19550.95,14,-0.47,
1643,long,VALE,2021-08-05,2021-08-30,21.14,19.34,2,-3.6,-8.51,19547.35,17,-0.21,
1644,long,DMLP,2021-08-24,2021-08-30,16.1,16.68,2,1.16,3.6,19548.51,4,0.29,
1645,long,AMAT,2021-08-12,2021-08-30,129.86,136.64,27,183.06,5.22,19731.57,12,15.26,
1646,long,AMAT,2021-08-13,2021-08-30,129.51,136.64,1,7.13,5.51,19738.7,11,0.65,
1647,long,AMAT,2021-08-23,2021-08-30,129.65,136.64,1,6.99,5.39,19745.69,5,1.4,
1648,long,AMAT,2021-08-25,2021-08-30,132.82,136.64,1,3.82,2.88,19749.51,3,1.27,
1649,long,TER,2021-06-08,2021-08-30,128.85,123.12,1,-5.73,-4.45,19743.78,58,-0.1,
1650,long,MSB,2021-08-17,2021-08-30,33.97,32.89,1,-1.08,-3.18,19742.7,9,-0.12,
1651,long,DMLP,2021-08-24,2021-08-31,16.1,16.68,4,2.32,3.6,19745.02,5,0.46,
1652,long,EXPD,2021-08-30,2021-08-31,125.47,124.83,33,-21.12,-0.51,19723.9,1,-21.12,
1653,long,RVLV,2021-08-26,2021-08-31,57.8,56.77,1,-1.03,-1.78,19722.87,3,-0.34,
1654,long,DMLP,2021-08-24,2021-09-01,16.1,16.72,243,150.66,3.85,19873.53,6,25.11,
1655,long,DMLP,2021-08-25,2021-09-01,16.16,16.72,4,2.24,3.47,19875.77,5,0.45,
1656,long,DMLP,2021-08-27,2021-09-01,16.12,16.72,3,1.8,3.72,19877.57,3,0.6,
1657,long,RVLV,2021-08-26,2021-09-01,57.8,61.8,1,4.0,6.92,19881.57,4,1.0,
1658,long,MSB,2021-08-17,2021-09-01,33.97,33.67,1,-0.3,-0.88,19881.27,11,-0.03,
1659,long,RVLV,2021-08-26,2021-09-02,57.8,61.42,4,14.48,6.26,19895.75,5,2.9,
1660,long,MSB,2021-08-17,2021-09-02,33.97,33.76,3,-0.63,-0.62,19895.12,12,-0.05,
1661,long,SMLR,2021-08-09,2021-09-02,114.6,107.99,1,-6.61,-5.77,19888.51,18,-0.37,
1662,long,EXPD,2021-09-01,2021-09-03,122.94,123.47,1,0.53,0.43,19889.04,2,0.27,
1663,long,TER,2021-06-08,2021-09-03,128.85,121.4,1,-7.45,-5.78,19881.59,62,-0.12,
1664,long,VALE,2021-08-05,2021-09-07,21.14,18.88,1,-2.26,-10.69,19879.33,22,-0.1,
1665,long,AMAT,2021-08-31,2021-09-07,135.08,135.46,1,0.38,0.28,19879.71,4,0.1,
1666,long,AMAT,2021-08-31,2021-09-08,135.08,133.85,29,-35.67,-0.91,19844.04,5,-7.13,
1667,long,AMAT,2021-09-02,2021-09-08,134.92,133.85,1,-1.07,-0.79,19842.97,3,-0.36,
1668,long,RVLV,2021-08-26,2021-09-08,57.8,61.87,62,252.34,7.04,20095.31,8,31.54,
1669,long,RVLV,2021-08-27,2021-09-08,56.6,61.87,3,15.81,9.31,20111.12,7,2.26,
1670,long,RVLV,2021-08-30,2021-09-08,57.34,61.87,2,9.06,7.9,20120.18,6,1.51,
1671,long,RVLV,2021-09-03,2021-09-08,61.01,61.87,1,0.86,1.41,20121.04,2,0.43,
1672,long,RVLV,2021-09-07,2021-09-08,62.83,61.87,1,-0.96,-1.53,20120.08,1,-0.96,
1673,long,EXPD,2021-09-01,2021-09-09,122.94,124.41,32,47.04,1.2,20167.12,5,9.41,
1674,long,EXPD,2021-09-02,2021-09-09,123.42,124.41,1,0.99,0.8,20168.11,4,0.25,
1675,long,EXPD,2021-09-08,2021-09-09,123.14,124.41,1,1.27,1.03,20169.38,1,1.27,
1676,long,MSB,2021-08-17,2021-09-09,33.97,32.85,2,-2.24,-3.3,20167.14,16,-0.14,
1677,long,SMLR,2021-08-09,2021-09-09,114.6,108.83,1,-5.77,-5.03,20161.37,22,-0.26,
1678,long,AMAT,2021-09-09,2021-09-10,134.39,138.71,30,129.6,3.21,20290.97,1,129.6,
1679,long,LULU,2021-09-08,2021-09-10,381.32,423.57,10,422.5,11.08,20713.47,2,211.25,
1680,long,EXPD,2021-09-10,2021-09-13,124.99,127.02,34,69.02,1.62,20782.49,1,69.02,
1681,long,TER,2021-06-08,2021-09-13,128.85,121.58,1,-7.27,-5.64,20775.22,67,-0.11,
1682,long,VALE,2021-08-05,2021-09-14,21.14,18.01,1,-3.13,-14.81,20772.09,27,-0.12,
1683,long,RVLV,2021-09-13,2021-09-14,64.8,65.34,3,1.62,0.83,20773.71,1,1.62,
1684,long,STKS,2021-09-08,2021-09-14,10.5,10.52,7,0.14,0.19,20773.85,4,0.04,
1685,long,RVLV,2021-09-13,2021-09-15,64.8,65.01,64,13.44,0.32,20787.29,2,6.72,
1686,long,MSB,2021-08-17,2021-09-16,33.97,32.49,4,-5.92,-4.36,20781.37,21,-0.28,
1687,long,STKS,2021-09-08,2021-09-16,10.5,10.49,4,-0.04,-0.1,20781.33,6,-0.01,
1688,long,EXPI,2021-09-15,2021-09-16,44.48,45.28,1,0.8,1.8,20782.13,1,0.8,
1689,long,MSB,2021-08-17,2021-09-17,33.97,31.81,2,-4.32,-6.36,20777.81,22,-0.2,
1690,long,EXPI,2021-09-15,2021-09-17,44.48,46.38,1,1.9,4.27,20779.71,2,0.95,
1691,long,STKS,2021-09-08,2021-09-20,10.5,11.2,1,0.7,6.67,20780.41,8,0.09,
1692,long,SMLR,2021-08-09,2021-09-20,114.6,105.74,1,-8.86,-7.73,20771.55,29,-0.31,
1693,long,EXPI,2021-09-15,2021-09-20,44.48,43.27,92,-111.32,-2.72,20660.23,3,-37.11,
1694,long,STKS,2021-09-08,2021-09-21,10.5,10.99,381,186.69,4.67,20846.92,9,20.74,
1695,long,STKS,2021-09-09,2021-09-21,10.38,10.99,9,5.49,5.88,20852.41,8,0.69,
1696,long,STKS,2021-09-10,2021-09-21,10.39,10.99,1,0.6,5.77,20853.01,7,0.09,
1697,long,STKS,2021-09-13,2021-09-21,10.24,10.99,12,9.0,7.32,20862.01,6,1.5,
1698,long,SMLR,2021-08-09,2021-09-21,114.6,107.4,1,-7.2,-6.28,20854.81,30,-0.24,
1699,long,LSTR,2021-09-10,2021-09-21,162.38,160.18,1,-2.2,-1.35,20852.61,7,-0.31,
1700,long,TER,2021-06-08,2021-09-24,128.85,119.26,1,-9.59,-7.44,20843.02,76,-0.13,
1701,long,SMLR,2021-08-09,2021-09-24,114.6,116.13,26,39.78,1.34,20882.8,33,1.21,
1702,long,SMLR,2021-08-11,2021-09-24,110.12,116.13,1,6.01,5.46,20888.81,31,0.19,
1703,long,SMLR,2021-08-12,2021-09-24,104.75,116.13,2,22.76,10.86,20911.57,30,0.76,
1704,long,SMLR,2021-08-18,2021-09-24,108.5,116.13,1,7.63,7.03,20919.2,26,0.29,
1705,long,SMLR,2021-08-24,2021-09-24,107.36,116.13,2,17.54,8.17,20936.74,22,0.8,
1706,long,SMLR,2021-08-26,2021-09-24,107.74,116.13,1,8.39,7.79,20945.13,20,0.42,
1707,long,SMLR,2021-08-30,2021-09-24,106.75,116.13,1,9.38,8.79,20954.51,18,0.52,
1708,long,SMLR,2021-08-31,2021-09-24,106.78,116.13,1,9.35,8.76,20963.86,17,0.55,
1709,long,SMLR,2021-09-10,2021-09-24,109.1,116.13,1,7.03,6.44,20970.89,10,0.7,
1710,long,SMLR,2021-09-14,2021-09-24,106.82,116.13,1,9.31,8.72,20980.2,8,1.16,
1711,long,RVLV,2021-09-24,2021-09-27,67.44,69.18,61,106.14,2.58,21086.34,1,106.14,
1712,long,MSB,2021-08-17,2021-09-28,33.97,31.06,8,-23.28,-8.57,21063.06,29,-0.8,
1713,long,LSTR,2021-09-10,2021-09-28,162.38,163.83,25,36.25,0.89,21099.31,12,3.02,
1714,long,MSB,2021-08-17,2021-09-29,33.97,30.69,1,-3.28,-9.66,21096.03,30,-0.11,
1715,long,SIMO,2021-09-28,2021-09-29,71.89,70.58,56,-73.36,-1.82,21022.67,1,-73.36,
1716,long,STKS,2021-09-27,2021-09-29,11.03,10.91,373,-44.76,-1.09,20977.91,2,-22.38,
1717,long,STKS,2021-09-28,2021-09-29,10.91,10.91,13,0.0,0.0,20977.91,1,0.0,
1718,long,VALE,2021-08-05,2021-09-30,21.14,14.17,7,-48.79,-32.97,20929.12,39,-1.25,
1719,long,EXPD,2021-09-20,2021-09-30,121.6,120.65,33,-31.35,-0.78,20897.77,8,-3.92,
1720,long,VALE,2021-08-05,2021-10-01,21.14,14.19,2,-13.9,-32.88,20883.87,40,-0.35,
1721,long,AMAT,2021-09-30,2021-10-01,129.68,128.01,31,-51.77,-1.29,20832.1,1,-51.77,
1722,long,VALE,2021-08-05,2021-10-04,21.14,14.03,3,-21.33,-33.63,20810.77,41,-0.52,
1723,long,MSB,2021-08-17,2021-10-04,33.97,30.15,1,-3.82,-11.25,20806.95,33,-0.12,
1724,long,MSFT,2021-09-29,2021-10-04,284.89,284.0,14,-12.46,-0.31,20794.49,3,-4.15,
1725,long,MSB,2021-08-17,2021-10-05,33.97,31.19,92,-255.76,-8.18,20538.73,34,-7.52,
1726,long,MSB,2021-08-20,2021-10-05,32.73,31.19,3,-4.62,-4.71,20534.11,31,-0.15,
1727,long,MSB,2021-08-23,2021-10-05,33.3,31.19,1,-2.11,-6.34,20532.0,30,-0.07,
1728,long,MSB,2021-08-25,2021-10-05,32.85,31.19,3,-4.98,-5.05,20527.02,28,-0.18,
1729,long,MSB,2021-08-26,2021-10-05,32.42,31.19,3,-3.69,-3.79,20523.33,27,-0.14,
1730,long,MSB,2021-08-31,2021-10-05,32.82,31.19,2,-3.26,-4.97,20520.07,24,-0.14,
1731,long,MSB,2021-09-03,2021-10-05,33.25,31.19,4,-8.24,-6.2,20511.83,21,-0.39,
1732,long,MSB,2021-09-08,2021-10-05,32.51,31.19,3,-3.96,-4.06,20507.87,19,-0.21,
1733,long,MSB,2021-09-10,2021-10-05,32.69,31.19,2,-3.0,-4.59,20504.87,17,-0.18,
1734,long,MSB,2021-09-13,2021-10-05,31.71,31.19,1,-0.52,-1.64,20504.35,16,-0.03,
1735,long,MSB,2021-09-14,2021-10-05,31.38,31.19,4,-0.76,-0.61,20503.59,15,-0.05,
1736,long,MSB,2021-09-20,2021-10-05,30.03,31.19,4,4.64,3.86,20508.23,11,0.42,
1737,long,MSB,2021-09-21,2021-10-05,29.49,31.19,5,8.5,5.76,20516.73,10,0.85,
1738,long,MSB,2021-09-27,2021-10-05,30.61,31.19,3,1.74,1.89,20518.47,6,0.29,
1739,long,MSB,2021-10-01,2021-10-05,29.62,31.19,3,4.71,5.3,20523.18,2,2.36,
1740,long,VALE,2021-08-05,2021-10-07,21.14,14.39,6,-40.5,-31.93,20482.68,44,-0.92,
1741,long,SIMO,2021-10-05,2021-10-07,67.82,69.82,58,116.0,2.95,20598.68,2,58.0,
1742,long,VALE,2021-08-05,2021-10-08,21.14,14.66,5,-32.4,-30.65,20566.28,45,-0.72,
1743,long,LSTR,2021-10-07,2021-10-08,158.91,156.87,25,-51.0,-1.28,20515.28,1,-51.0,
1744,long,VALE,2021-08-05,2021-10-11,21.14,14.86,5,-31.4,-29.71,20483.88,46,-0.68,
1745,long,VALE,2021-08-05,2021-10-12,21.14,14.7,4,-25.76,-30.46,20458.12,47,-0.55,
1746,long,EXPD,2021-10-01,2021-10-12,117.81,116.59,1,-1.22,-1.04,20456.9,7,-0.17,
1747,long,AMAT,2021-10-04,2021-10-12,125.49,126.89,31,43.4,1.12,20500.3,6,7.23,
1748,long,LSTR,2021-10-12,2021-10-13,156.21,157.11,25,22.5,0.58,20522.8,1,22.5,
1749,long,AMAT,2021-10-13,2021-10-14,128.49,130.95,31,76.26,1.91,20599.06,1,76.26,
1750,long,TER,2021-06-08,2021-10-14,128.85,111.59,1,-17.26,-13.4,20581.8,90,-0.19,
1751,long,ASML,2021-09-29,2021-10-15,767.67,782.74,5,75.35,1.96,20657.15,12,6.28,
1752,long,VALE,2021-08-05,2021-10-18,21.14,14.41,5,-33.65,-31.84,20623.5,51,-0.66,
1753,long,LSTR,2021-10-14,2021-10-18,158.07,164.25,25,154.5,3.91,20778.0,2,77.25,
1754,long,ASML,2021-10-18,2021-10-20,780.66,771.69,5,-44.85,-1.15,20733.15,2,-22.43,
1755,long,TER,2021-06-08,2021-10-20,128.85,116.06,1,-12.79,-9.93,20720.36,94,-0.14,
1756,long,SIMO,2021-10-08,2021-10-20,67.59,69.03,1,1.44,2.13,20721.8,8,0.18,
