id,type,symbol,entry_date,exit_date,entry,exit,shares,pnl,return_pct,agg_pnl,bars,pnl_per_bar,stop
1676,long,EXPD,2021-09-10,2021-09-13,124.99,127.02,34,69.02,1.62,20784.03,1,69.02,
1677,long,TER,2021-06-08,2021-09-13,128.85,121.58,1,-7.27,-5.64,20776.76,67,-0.11,
1678,long,RVLV,2021-09-13,2021-09-14,64.8,65.34,3,1.62,0.83,20778.38,1,1.62,
1679,long,STKS,2021-09-08,2021-09-14,10.5,10.52,7,0.14,0.19,20778.52,4,0.04,
1680,long,VALE,2021-08-05,2021-09-14,21.14,18.01,1,-3.13,-14.81,20775.39,27,-0.12,
1681,long,RVLV,2021-09-13,2021-09-15,64.8,65.01,64,13.44,0.32,20788.83,2,6.72,
1682,long,STKS,2021-09-08,2021-09-16,10.5,10.49,4,-0.04,-0.1,20788.79,6,-0.01,
1683,long,MSB,2021-08-17,2021-09-16,33.97,32.49,4,-5.92,-4.36,20782.87,21,-0.28,
1684,long,EXPI,2021-09-15,2021-09-17,44.48,46.38,1,1.9,4.27,20784.77,2,0.95,
1685,long,MSB,2021-08-17,2021-09-17,33.97,31.81,2,-4.32,-6.36,20780.45,22,-0.2,
1686,long,STKS,2021-09-08,2021-09-20,10.5,11.2,1,0.7,6.67,20781.15,8,0.09,
1687,long,EXPI,2021-09-15,2021-09-20,44.48,43.27,92,-111.32,-2.72,20669.83,3,-37.11,
1688,long,SMLR,2021-08-09,2021-09-20,114.6,105.74,1,-8.86,-7.73,20660.97,29,-0.31,
1689,long,LSTR,2021-09-10,2021-09-21,162.38,160.18,1,-2.2,-1.35,20658.77,7,-0.31,
1690,long,STKS,2021-09-08,2021-09-21,10.5,10.99,381,186.69,4.67,20845.46,9,20.74,
1691,long,STKS,2021-09-09,2021-09-21,10.38,10.99,9,5.49,5.88,20850.95,8,0.69,
1692,long,STKS,2021-09-10,2021-09-21,10.39,10.99,1,0.6,5.77,20851.55,7,0.09,
1693,long,STKS,2021-09-13,2021-09-21,10.24,10.99,12,9.0,7.32,20860.55,6,1.5,
1694,long,SMLR,2021-08-09,2021-09-21,114.6,107.4,1,-7.2,-6.28,20853.35,30,-0.24,
1695,long,SMLR,2021-08-09,2021-09-24,114.6,116.13,27,41.31,1.34,20894.66,33,1.25,
1696,long,SMLR,2021-08-11,2021-09-24,110.12,116.13,1,6.01,5.46,20900.67,31,0.19,
1697,long,SMLR,2021-08-12,2021-09-24,104.75,116.13,2,22.76,10.86,20923.43,30,0.76,
1698,long,SMLR,2021-08-18,2021-09-24,108.5,116.13,1,7.63,7.03,20931.06,26,0.29,
1699,long,SMLR,2021-08-24,2021-09-24,107.36,116.13,1,8.77,8.17,20939.83,22,0.4,
1700,long,SMLR,2021-08-26,2021-09-24,107.74,116.13,1,8.39,7.79,20948.22,20,0.42,
1701,long,SMLR,2021-08-30,2021-09-24,106.75,116.13,1,9.38,8.79,20957.6,18,0.52,
1702,long,SMLR,2021-08-31,2021-09-24,106.78,116.13,1,9.35,8.76,20966.95,17,0.55,
1703,long,SMLR,2021-09-10,2021-09-24,109.1,116.13,1,7.03,6.44,20973.98,10,0.7,
1704,long,SMLR,2021-09-14,2021-09-24,106.82,116.13,1,9.31,8.72,20983.29,8,1.16,
1705,long,TER,2021-06-08,2021-09-24,128.85,119.26,1,-9.59,-7.44,20973.7,76,-0.13,
1706,long,RVLV,2021-09-24,2021-09-27,67.44,69.18,61,106.14,2.58,21079.84,1,106.14,
1707,long,LSTR,2021-09-10,2021-09-28,162.38,163.83,25,36.25,0.89,21116.09,12,3.02,
1708,long,MSB,2021-08-17,2021-09-28,33.97,31.06,8,-23.28,-8.57,21092.81,29,-0.8,
1709,long,STKS,2021-09-27,2021-09-29,11.03,10.91,373,-44.76,-1.09,21048.05,2,-22.38,
1710,long,STKS,2021-09-28,2021-09-29,10.91,10.91,12,0.0,0.0,21048.05,1,0.0,
1711,long,SIMO,2021-09-28,2021-09-29,71.89,70.58,56,-73.36,-1.82,20974.69,1,-73.36,
1712,long,MSB,2021-08-17,2021-09-29,33.97,30.69,1,-3.28,-9.66,20971.41,30,-0.11,
1713,long,EXPD,2021-09-20,2021-09-30,121.6,120.65,33,-31.35,-0.78,20940.06,8,-3.92,
1714,long,VALE,2021-08-05,2021-09-30,21.14,14.17,6,-41.82,-32.97,20898.24,39,-1.07,
1715,long,AMAT,2021-09-30,2021-10-01,129.68,128.01,31,-51.77,-1.29,20846.47,1,-51.77,
1716,long,VALE,2021-08-05,2021-10-01,21.14,14.19,2,-13.9,-32.88,20832.57,40,-0.35,
1717,long,VALE,2021-08-05,2021-10-04,21.14,14.03,3,-21.33,-33.63,20811.24,41,-0.52,
1718,long,MSFT,2021-09-29,2021-10-04,284.89,284.0,14,-12.46,-0.31,20798.78,3,-4.15,
1719,long,MSB,2021-08-17,2021-10-04,33.97,30.15,1,-3.82,-11.25,20794.96,33,-0.12,
1720,long,MSB,2021-08-17,2021-10-05,33.97,31.19,92,-255.76,-8.18,20539.2,34,-7.52,
1721,long,MSB,2021-08-20,2021-10-05,32.73,31.19,3,-4.62,-4.71,20534.58,31,-0.15,
1722,long,MSB,2021-08-23,2021-10-05,33.3,31.19,1,-2.11,-6.34,20532.47,30,-0.07,
1723,long,MSB,2021-08-25,2021-10-05,32.85,31.19,3,-4.98,-5.05,20527.49,28,-0.18,
1724,long,MSB,2021-08-26,2021-10-05,32.42,31.19,3,-3.69,-3.79,20523.8,27,-0.14,
1725,long,MSB,2021-08-31,2021-10-05,32.82,31.19,2,-3.26,-4.97,20520.54,24,-0.14,
1726,long,MSB,2021-09-03,2021-10-05,33.25,31.19,4,-8.24,-6.2,20512.3,21,-0.39,
1727,long,MSB,2021-09-08,2021-10-05,32.51,31.19,3,-3.96,-4.06,20508.34,19,-0.21,
1728,long,MSB,2021-09-10,2021-10-05,32.69,31.19,1,-1.5,-4.59,20506.84,17,-0.09,
1729,long,MSB,2021-09-13,2021-10-05,31.71,31.19,2,-1.04,-1.64,20505.8,16,-0.07,
1730,long,MSB,2021-09-14,2021-10-05,31.38,31.19,4,-0.76,-0.61,20505.04,15,-0.05,
1731,long,MSB,2021-09-20,2021-10-05,30.03,31.19,4,4.64,3.86,20509.68,11,0.42,
1732,long,MSB,2021-09-21,2021-10-05,29.49,31.19,5,8.5,5.76,20518.18,10,0.85,
1733,long,MSB,2021-09-27,2021-10-05,30.61,31.19,3,1.74,1.89,20519.92,6,0.29,
1734,long,MSB,2021-10-01,2021-10-05,29.62,31.19,3,4.71,5.3,20524.63,2,2.36,
1735,long,VALE,2021-08-05,2021-10-07,21.14,14.39,5,-33.75,-31.93,20490.88,44,-0.77,
1736,long,SIMO,2021-10-05,2021-10-07,67.82,69.82,58,116.0,2.95,20606.88,2,58.0,
1737,long,LSTR,2021-10-07,2021-10-08,158.91,156.87,25,-51.0,-1.28,20555.88,1,-51.0,
1738,long,VALE,2021-08-05,2021-10-08,21.14,14.66,5,-32.4,-30.65,20523.48,45,-0.72,
1739,long,VALE,2021-08-05,2021-10-11,21.14,14.86,5,-31.4,-29.71,20492.08,46,-0.68,
1740,long,AMAT,2021-10-04,2021-10-12,125.49,126.89,31,43.4,1.12,20535.48,6,7.23,
1741,long,EXPD,2021-10-01,2021-10-12,117.81,116.59,1,-1.22,-1.04,20534.26,7,-0.17,
1742,long,VALE,2021-08-05,2021-10-12,21.14,14.7,4,-25.76,-30.46,20508.5,47,-0.55,
1743,long,LSTR,2021-10-12,2021-10-13,156.21,157.11,25,22.5,0.58,20531.0,1,22.5,
1744,long,AMAT,2021-10-13,2021-10-14,128.49,130.95,31,76.26,1.91,20607.26,1,76.26,
1745,long,TER,2021-06-08,2021-10-14,128.85,111.59,1,-17.26,-13.4,20590.0,90,-0.19,
1746,long,ASML,2021-09-29,2021-10-15,767.67,782.74,5,75.35,1.96,20665.35,12,6.28,
1747,long,LSTR,2021-10-14,2021-10-18,158.07,164.25,25,154.5,3.91,20819.85,2,77.25,
1748,long,VALE,2021-08-05,2021-10-18,21.14,14.41,5,-33.65,-31.84,20786.2,51,-0.66,
1749,long,ASML,2021-10-18,2021-10-20,780.66,771.69,5,-44.85,-1.15,20741.35,2,-22.43,
1750,long,TER,2021-06-08,2021-10-20,128.85,116.06,1,-12.79,-9.93,20728.56,94,-0.14,
1751,long,SIMO,2021-10-08,2021-10-20,67.59,69.03,1,1.44,2.13,20730.0,8,0.18,
1752,long,AMAT,2021-10-15,2021-10-21,132.08,132.01,31,-2.17,-0.05,20727.83,4,-0.54,
1753,long,EXPD,2021-10-01,2021-10-21,117.81,119.68,1,1.87,1.59,20729.7,14,0.13,
1754,long,ASML,2021-10-21,2021-10-22,775.71,802.54,5,134.15,3.46,20863.85,1,134.15,
1755,long,AMAT,2021-10-22,2021-10-25,138.03,136.61,1,-1.42,-1.03,20862.43,1,-1.42,
1756,long,EXPD,2021-10-01,2021-10-25,117.81,123.06,31,162.75,4.46,21025.18,16,10.17,
1757,long,EXPD,2021-10-04,2021-10-25,115.28,123.06,1,7.78,6.75,21032.96,15,0.52,
1758,long,EXPD,2021-10-08,2021-10-25,114.69,123.06,1,8.37,7.3,21041.33,11,0.76,
1759,long,EXPD,2021-10-18,2021-10-25,118.09,123.06,1,4.97,4.21,21046.3,5,0.99,
1760,long,VALE,2021-08-05,2021-10-25,21.14,13.84,7,-51.1,-34.53,20995.2,56,-0.91,
1761,long,AMAT,2021-10-22,2021-10-26,138.03,134.54,30,-104.7,-2.53,20890.5,2,-52.35,
1762,long,VALE,2021-08-05,2021-10-26,21.14,13.76,6,-44.28,-34.91,20846.22,57,-0.78,
1763,long,SIMO,2021-10-08,2021-10-26,67.59,70.32,2,5.46,4.04,20851.68,12,0.46,
1764,long,ASML,2021-10-26,2021-10-27,791.09,808.08,5,84.95,2.15,20936.63,1,84.95,
1765,long,VALE,2021-08-05,2021-10-27,21.14,13.59,1,-7.55,-35.71,20929.08,58,-0.13,
1766,long,SIMO,2021-10-08,2021-10-27,67.59,70.92,1,3.33,4.93,20932.41,13,0.26,
1767,long,MSB,2021-10-25,2021-10-27,28.65,27.97,1,-0.68,-2.37,20931.73,2,-0.34,
1768,long,TER,2021-06-08,2021-10-28,128.85,133.37,13,58.76,3.51,20990.49,100,0.59,
1769,long,TER,2021-06-09,2021-10-28,126.56,133.37,1,6.81,5.38,20997.3,99,0.07,
1770,long,TER,2021-06-14,2021-10-28,129.61,133.37,1,3.76,2.9,21001.06,96,0.04,
1771,long,TER,2021-06-17,2021-10-28,128.43,133.37,1,4.94,3.85,21006.0,93,0.05,
1772,long,TER,2021-06-21,2021-10-28,125.27,133.37,1,8.1,6.47,21014.1,91,0.09,
1773,long,TER,2021-06-24,2021-10-28,129.66,133.37,1,3.71,2.86,21017.81,88,0.04,
1774,long,TER,2021-07-02,2021-10-28,129.48,133.37,1,3.89,3.0,21021.7,82,0.05,
1775,long,TER,2021-07-16,2021-10-28,122.22,133.37,1,11.15,9.12,21032.85,73,0.15,
1776,long,TER,2021-07-28,2021-10-28,120.86,133.37,1,12.51,10.35,21045.36,65,0.19,
1777,long,TER,2021-08-05,2021-10-28,127.31,133.37,1,6.06,4.76,21051.42,59,0.1,
1778,long,TER,2021-08-06,2021-10-28,126.69,133.37,1,6.68,5.27,21058.1,58,0.12,
1779,long,TER,2021-08-11,2021-10-28,120.94,133.37,1,12.43,10.28,21070.53,55,0.23,
1780,long,TER,2021-08-13,2021-10-28,118.46,133.37,1,14.91,12.59,21085.44,53,0.28,
1781,long,TER,2021-08-17,2021-10-28,116.03,133.37,1,17.34,14.94,21102.78,51,0.34,
1782,long,TER,2021-08-23,2021-10-28,115.67,133.37,1,17.7,15.3,21120.48,47,0.38,
1783,long,TER,2021-08-25,2021-10-28,117.83,133.37,1,15.54,13.19,21136.02,45,0.35,
1784,long,TER,2021-09-01,2021-10-28,121.06,133.37,1,12.31,10.17,21148.33,40,0.31,
1785,long,TER,2021-09-02,2021-10-28,120.99,133.37,1,12.38,10.23,21160.71,39,0.32,
1786,long,TER,2021-09-10,2021-10-28,122.18,133.37,1,11.19,9.16,21171.9,34,0.33,
1787,long,TER,2021-09-21,2021-10-28,116.63,133.37,1,16.74,14.35,21188.64,27,0.62,
1788,long,TER,2021-09-28,2021-10-28,112.93,133.37,1,20.44,18.1,21209.08,22,0.93,
1789,long,TER,2021-09-29,2021-10-28,110.87,133.37,1,22.5,20.29,21231.58,21,1.07,
1790,long,TER,2021-10-12,2021-10-28,108.31,133.37,1,25.06,23.14,21256.64,12,2.09,
1791,long,SIMO,2021-10-08,2021-10-28,67.59,70.93,55,183.7,4.94,21440.34,14,13.12,
1792,long,SIMO,2021-10-12,2021-10-28,66.54,70.93,1,4.39,6.6,21444.73,12,0.37,
1793,long,SIMO,2021-10-19,2021-10-28,68.86,70.93,1,2.07,3.01,21446.8,7,0.3,
1794,long,SIMO,2021-10-25,2021-10-28,69.87,70.93,1,1.06,1.52,21447.86,3,0.35,
1795,long,MSB,2021-10-25,2021-10-28,28.65,24.76,1,-3.89,-13.58,21443.97,3,-1.3,
1796,long,AMAT,2021-10-27,2021-10-29,132.85,135.9,1,3.05,2.3,21447.02,2,1.53,
1797,long,EXPD,2021-10-28,2021-10-29,121.2,122.64,1,1.44,1.19,21448.46,1,1.44,
1798,long,ASML,2021-10-28,2021-10-29,816.32,809.61,5,-33.55,-0.82,21414.91,1,-33.55,
1799,long,AMAT,2021-10-27,2021-11-02,132.85,140.18,30,219.9,5.52,21634.81,4,54.98,
1800,long,EXPD,2021-10-28,2021-11-02,121.2,124.66,33,114.18,2.85,21748.99,3,38.06,
1801,long,META,2021-09-21,2021-11-02,357.62,329.29,1,-28.33,-7.92,21720.66,30,-0.94,
1802,long,SIMO,2021-10-29,2021-11-02,72.05,72.26,2,0.42,0.29,21721.08,2,0.21,
1803,long,MSB,2021-10-25,2021-11-02,28.65,23.11,3,-16.62,-19.34,21704.46,6,-2.77,
1804,long,DMLP,2021-11-02,2021-11-03,19.3,19.19,218,-23.98,-0.57,21680.48,1,-23.98,
1805,long,ASML,2021-11-02,2021-11-03,814.49,821.03,5,32.7,0.8,21713.18,1,32.7,
1806,long,EXPD,2021-11-03,2021-11-04,124.51,128.83,33,142.56,3.47,21855.74,1,142.56,
1807,long,SMLR,2021-11-03,2021-11-04,115.56,120.71,2,10.3,4.46,21866.04,1,10.3,
1808,long,ULTA,2021-10-20,2021-11-04,361.14,383.13,1,21.99,6.09,21888.03,11,2.0,
1809,long,SIMO,2021-10-29,2021-11-05,72.05,71.04,1,-1.01,-1.4,21887.02,5,-0.2,
1810,long,ULTA,2021-10-20,2021-11-08,361.14,389.8,10,286.6,7.94,22173.62,13,22.05,
1811,long,SIMO,2021-10-29,2021-11-08,72.05,70.7,1,-1.35,-1.87,22172.27,6,-0.23,
1812,long,EXPI,2021-11-04,2021-11-09,47.06,45.41,2,-3.3,-3.51,22168.97,3,-1.1,
1813,long,VALE,2021-08-05,2021-11-09,21.14,12.09,11,-99.55,-42.81,22069.42,67,-1.49,
1814,long,MSB,2021-10-25,2021-11-09,28.65,23.56,5,-25.45,-17.77,22043.97,11,-2.31,
1815,long,EXPI,2021-11-04,2021-11-10,47.06,42.79,1,-4.27,-9.07,22039.7,4,-1.07,
1816,long,MSB,2021-10-25,2021-11-10,28.65,23.73,2,-9.84,-17.17,22029.86,12,-0.82,
1817,long,EXPD,2021-11-08,2021-11-11,124.53,126.67,32,68.48,1.72,22098.34,3,22.83,
1818,long,EXPD,2021-11-09,2021-11-11,125.51,126.67,1,1.16,0.92,22099.5,2,0.58,
1819,long,SMLR,2021-11-03,2021-11-11,115.56,115.33,1,-0.23,-0.2,22099.27,6,-0.04,
1820,long,VALE,2021-08-05,2021-11-11,21.14,12.69,3,-25.35,-39.97,22073.92,69,-0.37,
1821,long,MSB,2021-10-25,2021-11-11,28.65,23.58,2,-10.14,-17.7,22063.78,13,-0.78,
1822,long,EXPI,2021-11-04,2021-11-12,47.06,44.51,2,-5.1,-5.42,22058.68,6,-0.85,
1823,long,VALE,2021-08-05,2021-11-12,21.14,12.67,12,-101.64,-40.07,21957.04,70,-1.45,
1824,long,SIMO,2021-10-29,2021-11-12,72.05,69.92,1,-2.13,-2.96,21954.91,10,-0.21,
1825,long,EXPI,2021-11-04,2021-11-15,47.06,45.53,3,-4.59,-3.25,21950.32,7,-0.66,
1826,long,MSB,2021-10-25,2021-11-15,28.65,23.75,1,-4.9,-17.1,21945.42,15,-0.33,
1827,long,DMLP,2021-11-11,2021-11-16,19.24,18.88,4,-1.44,-1.87,21943.98,3,-0.48,
1828,long,META,2021-09-21,2021-11-16,357.62,343.76,1,-13.86,-3.88,21930.12,40,-0.35,
1829,long,SIMO,2021-10-29,2021-11-16,72.05,68.67,1,-3.38,-4.69,21926.74,12,-0.28,
1830,long,MSB,2021-10-25,2021-11-16,28.65,24.02,2,-9.26,-16.16,21917.48,16,-0.58,
1831,long,SIMO,2021-10-29,2021-11-17,72.05,69.49,1,-2.56,-3.55,21914.92,13,-0.2,
1832,long,MSB,2021-10-25,2021-11-17,28.65,24.14,5,-22.55,-15.74,21892.37,17,-1.33,
1833,long,SMLR,2021-11-03,2021-11-18,115.56,102.49,3,-39.21,-11.31,21853.16,11,-3.56,
1834,long,MSB,2021-10-25,2021-11-18,28.65,24.76,2,-7.78,-13.58,21845.38,18,-0.43,
1835,long,DMLP,2021-11-11,2021-11-19,19.24,18.02,1,-1.22,-6.34,21844.16,6,-0.2,
1836,long,SMLR,2021-11-03,2021-11-19,115.56,100.8,2,-29.52,-12.77,21814.64,12,-2.46,
1837,long,MSB,2021-10-25,2021-11-19,28.65,24.57,3,-12.24,-14.24,21802.4,19,-0.64,
1838,long,VALE,2021-08-05,2021-11-22,21.14,12.13,8,-72.08,-42.62,21730.32,76,-0.95,
1839,long,SIMO,2021-10-29,2021-11-22,72.05,71.86,1,-0.19,-0.26,21730.13,16,-0.01,
1840,long,DMLP,2021-11-11,2021-11-23,19.24,18.39,2,-1.7,-4.42,21728.43,8,-0.21,
1841,long,VALE,2021-08-05,2021-11-23,21.14,12.42,22,-191.84,-41.25,21536.59,77,-2.49,
1842,long,SIMO,2021-10-29,2021-11-23,72.05,70.03,1,-2.02,-2.8,21534.57,17,-0.12,
1843,long,MSB,2021-10-25,2021-11-23,28.65,25.69,3,-8.88,-10.33,21525.69,21,-0.42,
1844,long,DMLP,2021-11-11,2021-11-24,19.24,18.6,3,-1.92,-3.33,21523.77,9,-0.21,
1845,long,VALE,2021-08-05,2021-11-24,21.14,12.61,5,-42.65,-40.35,21481.12,78,-0.55,
1846,long,SIMO,2021-10-29,2021-11-24,72.05,70.36,50,-84.5,-2.35,21396.62,18,-4.69,
1847,long,SIMO,2021-11-04,2021-11-24,71.01,70.36,2,-1.3,-0.92,21395.32,14,-0.09,
1848,long,SIMO,2021-11-09,2021-11-24,69.88,70.36,2,0.96,0.69,21396.28,11,0.09,
1849,long,SIMO,2021-11-11,2021-11-24,69.34,70.36,1,1.02,1.47,21397.3,9,0.11,
1850,long,SIMO,2021-11-15,2021-11-24,68.9,70.36,1,1.46,2.12,21398.76,7,0.21,
1851,long,MSB,2021-10-25,2021-11-24,28.65,25.57,5,-15.4,-10.75,21383.36,22,-0.7,
1852,long,DMLP,2021-11-11,2021-11-26,19.24,18.15,1,-1.09,-5.67,21382.27,10,-0.11,
1853,long,EXPI,2021-11-04,2021-11-26,47.06,36.48,2,-21.16,-22.48,21361.11,15,-1.41,
1854,long,SMLR,2021-11-03,2021-11-26,115.56,97.49,1,-18.07,-15.64,21343.04,16,-1.13,
1855,long,VALE,2021-08-05,2021-11-26,21.14,12.28,1,-8.86,-41.91,21334.18,79,-0.11,
1856,long,DMLP,2021-11-11,2021-11-29,19.24,18.34,204,-183.6,-4.68,21150.58,11,-16.69,
1857,long,DMLP,2021-11-12,2021-11-29,18.97,18.34,3,-1.89,-3.32,21148.69,10,-0.19,
1858,long,DMLP,2021-11-15,2021-11-29,18.89,18.34,4,-2.2,-2.91,21146.49,9,-0.24,
1859,long,DMLP,2021-11-18,2021-11-29,18.0,18.34,5,1.7,1.89,21148.19,6,0.28,
1860,long,DMLP,2021-11-22,2021-11-29,17.93,18.34,1,0.41,2.29,21148.6,4,0.1,
1861,long,SMLR,2021-11-03,2021-11-29,115.56,98.81,1,-16.75,-14.49,21131.85,17,-0.99,
1862,long,ASML,2021-11-24,2021-11-30,790.46,804.25,4,55.16,1.74,21187.01,3,18.39,
1863,long,ASML,2021-11-26,2021-11-30,785.96,804.25,1,18.29,2.33,21205.3,2,9.15,
1864,long,SIMO,2021-11-29,2021-11-30,70.35,70.19,57,-9.12,-0.23,21196.18,1,-9.12,
1865,long,EXPI,2021-11-04,2021-12-01,47.06,36.53,2,-21.06,-22.38,21175.12,18,-1.17,
1866,long,SMLR,2021-11-03,2021-12-01,115.56,97.23,1,-18.33,-15.86,21156.79,19,-0.96,
1867,long,VALE,2021-08-05,2021-12-01,21.14,12.53,3,-25.83,-40.73,21130.96,82,-0.32,
1868,long,MSB,2021-10-25,2021-12-01,28.65,23.73,1,-4.92,-17.17,21126.04,26,-0.19,
1869,long,DMLP,2021-11-30,2021-12-02,17.91,17.45,2,-0.92,-2.57,21125.12,2,-0.46,
1870,long,SMLR,2021-11-03,2021-12-02,115.56,96.58,1,-18.98,-16.42,21106.14,20,-0.95,
1871,long,VALE,2021-08-05,2021-12-02,21.14,12.77,7,-58.59,-39.59,21047.55,83,-0.71,
1872,long,MSB,2021-10-25,2021-12-02,28.65,23.34,1,-5.31,-18.53,21042.24,27,-0.2,
1873,long,VALE,2021-08-05,2021-12-03,21.14,12.85,13,-107.77,-39.21,20934.47,84,-1.28,
1874,long,DMLP,2021-11-30,2021-12-06,17.91,17.8,219,-24.09,-0.61,20910.38,4,-6.02,
1875,long,DMLP,2021-12-01,2021-12-06,17.55,17.8,1,0.25,1.42,20910.63,3,0.08,
1876,long,DMLP,2021-12-03,2021-12-06,17.55,17.8,1,0.25,1.42,20910.88,1,0.25,
1877,long,VALE,2021-08-05,2021-12-06,21.14,13.08,1,-8.06,-38.13,20902.82,85,-0.09,
1878,long,VALE,2021-08-05,2021-12-07,21.14,13.81,30,-219.9,-34.67,20682.92,86,-2.56,
1879,long,VALE,2021-08-06,2021-12-07,21.08,13.81,6,-43.62,-34.49,20639.3,85,-0.51,
1880,long,VALE,2021-08-09,2021-12-07,20.7,13.81,2,-13.78,-33.29,20625.52,84,-0.16,
1881,long,VALE,2021-08-10,2021-12-07,21.11,13.81,2,-14.6,-34.58,20610.92,83,-0.18,
1882,long,VALE,2021-08-12,2021-12-07,20.97,13.81,1,-7.16,-34.14,20603.76,81,-0.09,
1883,long,VALE,2021-08-13,2021-12-07,20.71,13.81,1,-6.9,-33.32,20596.86,80,-0.09,
1884,long,VALE,2021-08-16,2021-12-07,20.44,13.81,4,-26.52,-32.44,20570.34,79,-0.34,
1885,long,VALE,2021-08-17,2021-12-07,20.38,13.81,2,-13.14,-32.24,20557.2,78,-0.17,
1886,long,VALE,2021-08-19,2021-12-07,18.21,13.81,7,-30.8,-24.16,20526.4,76,-0.41,
1887,long,VALE,2021-08-20,2021-12-07,18.15,13.81,11,-47.74,-23.91,20478.66,75,-0.64,
1888,long,VALE,2021-08-24,2021-12-07,18.91,13.81,8,-40.8,-26.97,20437.86,73,-0.56,
1889,long,VALE,2021-08-27,2021-12-07,19.21,13.81,2,-10.8,-28.11,20427.06,70,-0.15,
1890,long,VALE,2021-08-31,2021-12-07,19.07,13.81,1,-5.26,-27.58,20421.8,68,-0.08,
1891,long,VALE,2021-09-01,2021-12-07,18.91,13.81,2,-10.2,-26.97,20411.6,67,-0.15,
1892,long,VALE,2021-09-02,2021-12-07,19.15,13.81,4,-21.36,-27.89,20390.24,66,-0.32,
1893,long,VALE,2021-09-08,2021-12-07,18.15,13.81,5,-21.7,-23.91,20368.54,63,-0.34,
1894,long,VALE,2021-09-09,2021-12-07,17.89,13.81,5,-20.4,-22.81,20348.14,62,-0.33,
1895,long,VALE,2021-09-10,2021-12-07,18.24,13.81,4,-17.72,-24.29,20330.42,61,-0.29,
1896,long,VALE,2021-09-15,2021-12-07,17.7,13.81,1,-3.89,-21.98,20326.53,58,-0.07,
1897,long,VALE,2021-09-16,2021-12-07,16.91,13.81,7,-21.7,-18.33,20304.83,57,-0.38,
1898,long,VALE,2021-09-17,2021-12-07,16.25,13.81,12,-29.28,-15.02,20275.55,56,-0.52,
1899,long,VALE,2021-09-20,2021-12-07,15.46,13.81,4,-6.6,-10.67,20268.95,55,-0.12,
1900,long,VALE,2021-09-21,2021-12-07,15.73,13.81,5,-9.6,-12.21,20259.35,54,-0.18,
1901,long,VALE,2021-09-24,2021-12-07,14.58,13.81,18,-13.86,-5.28,20245.49,51,-0.27,
1902,long,VALE,2021-09-27,2021-12-07,14.52,13.81,6,-4.26,-4.89,20241.23,50,-0.09,
1903,long,VALE,2021-09-29,2021-12-07,13.99,13.81,8,-1.44,-1.29,20239.79,48,-0.03,
1904,long,VALE,2021-10-06,2021-12-07,13.82,13.81,8,-0.08,-0.07,20239.71,43,-0.0,
1905,long,VALE,2021-10-13,2021-12-07,14.39,13.81,1,-0.58,-4.03,20239.13,38,-0.02,
1906,long,VALE,2021-10-14,2021-12-07,14.52,13.81,6,-4.26,-4.89,20234.87,37,-0.12,
1907,long,VALE,2021-10-15,2021-12-07,14.74,13.81,5,-4.65,-6.31,20230.22,36,-0.13,
1908,long,VALE,2021-10-19,2021-12-07,14.29,13.81,7,-3.36,-3.36,20226.86,34,-0.1,
1909,long,VALE,2021-10-20,2021-12-07,13.94,13.81,10,-1.3,-0.93,20225.56,33,-0.04,
1910,long,VALE,2021-10-21,2021-12-07,13.13,13.81,4,2.72,5.18,20228.28,32,0.09,
1911,long,VALE,2021-10-22,2021-12-07,13.43,13.81,13,4.94,2.83,20233.22,31,0.16,
1912,long,VALE,2021-10-28,2021-12-07,13.26,13.81,11,6.05,4.15,20239.27,27,0.22,
1913,long,VALE,2021-10-29,2021-12-07,12.8,13.81,4,4.04,7.89,20243.31,26,0.16,
1914,long,VALE,2021-11-02,2021-12-07,12.39,13.81,13,18.46,11.46,20261.77,24,0.77,
1915,long,VALE,2021-11-03,2021-12-07,12.15,13.81,9,14.94,13.66,20276.71,23,0.65,
1916,long,VALE,2021-11-04,2021-12-07,11.93,13.81,11,20.68,15.76,20297.39,22,0.94,
1917,long,VALE,2021-11-05,2021-12-07,11.73,13.81,4,8.32,17.73,20305.71,21,0.4,
1918,long,VALE,2021-11-08,2021-12-07,12.03,13.81,2,3.56,14.8,20309.27,20,0.18,
1919,long,VALE,2021-11-10,2021-12-07,12.03,13.81,3,5.34,14.8,20314.61,18,0.3,
1920,long,VALE,2021-11-15,2021-12-07,12.45,13.81,5,6.8,10.92,20321.41,15,0.45,
1921,long,VALE,2021-11-17,2021-12-07,12.04,13.81,2,3.54,14.7,20324.95,13,0.27,
1922,long,VALE,2021-11-18,2021-12-07,11.38,13.81,4,9.72,21.35,20334.67,12,0.81,
1923,long,VALE,2021-11-19,2021-12-07,11.57,13.81,16,35.84,19.36,20370.51,11,3.26,
1924,long,VALE,2021-11-29,2021-12-07,12.51,13.81,2,2.6,10.39,20373.11,6,0.43,
1925,long,RVLV,2021-12-06,2021-12-08,65.73,68.91,1,3.18,4.84,20376.29,2,1.59,
1926,long,ASML,2021-12-07,2021-12-08,796.56,800.6,5,20.2,0.51,20396.49,1,20.2,
1927,long,INMD,2021-11-30,2021-12-08,77.78,73.35,1,-4.43,-5.7,20392.06,6,-0.74,
1928,long,EXPI,2021-11-04,2021-12-08,47.06,37.15,2,-19.82,-21.06,20372.24,23,-0.86,
